r_age,r_height,r_weight,r_reach,r_wins_total,r_losses_total,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_str_def_total,r_td_avg,r_td_acc_total,r_td_def_total,r_sub_avg,b_age,b_height,b_weight,b_reach,b_wins_total,b_losses_total,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_str_def_total,b_td_avg,b_td_acc_total,b_td_def_total,b_sub_avg,is_title_bout,age_diff,height_diff,reach_diff,wins_total_diff,losses_total_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,str_def_total_diff,td_avg_diff,td_acc_total_diff,td_def_total_diff,sub_avg_diff,winner,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title,weight_class_UFC Bantamweight Title,weight_class_UFC Featherweight Title,weight_class_UFC Flyweight Title,weight_class_UFC Heavyweight Title,weight_class_UFC Interim Bantamweight Title,weight_class_UFC Interim Featherweight Title,weight_class_UFC Interim Flyweight Title,weight_class_UFC Interim Heavyweight Title,weight_class_UFC Interim Light Heavyweight Title,weight_class_UFC Interim Lightweight Title,weight_class_UFC Interim Middleweight Title,weight_class_UFC Interim Welterweight Title,weight_class_UFC Light Heavyweight Title,weight_class_UFC Lightweight Title,weight_class_UFC Middleweight Title,weight_class_UFC Welterweight Title,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 1 Middleweight Tournament Title,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title,weight_class_Ultimate Fighter 11 Middleweight Tournament Title,weight_class_Ultimate Fighter 12 Lightweight Tournament Title,weight_class_Ultimate Fighter 13 Welterweight Tournament Title,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title,weight_class_Ultimate Fighter 14 Featherweight Tournament Title,weight_class_Ultimate Fighter 15 Lightweight Tournament Title,weight_class_Ultimate Fighter 16 Welterweight Tournament Title,weight_class_Ultimate Fighter 17 Middleweight Tournament Title,weight_class_Ultimate Fighter 19 Middleweight Tournament Title,weight_class_Ultimate Fighter 2 Welterweight Tournament Title,weight_class_Ultimate Fighter 22 Lightweight Tournament Title,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 25 Welterweight Tournament Title,weight_class_Ultimate Fighter 27 Lightweight Tournament Title,weight_class_Ultimate Fighter 28 Heavyweight Tournament Title,weight_class_Ultimate Fighter 3 Middleweight Tournament Title,weight_class_Ultimate Fighter 4 Middleweight Tournament Title,weight_class_Ultimate Fighter 4 Welterweight Tournament Title,weight_class_Ultimate Fighter 5 Lightweight Tournament Title,weight_class_Ultimate Fighter 6 Welterweight Tournament Title,weight_class_Ultimate Fighter 7 Middleweight Tournament Title,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 8 Lightweight Tournament Title,weight_class_Ultimate Fighter 9 Lightweight Tournament Title,weight_class_Ultimate Fighter 9 Welterweight Tournament Title,weight_class_Ultimate Fighter Australia vs. UK Welterweight Tournament Title,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title,weight_class_Ultimate Fighter Latin America Bantamweight Tournament Title,weight_class_Welterweight,r_stance_Orthodox,r_stance_Southpaw,r_stance_Switch,b_stance_Orthodox,b_stance_Southpaw,b_stance_Switch
38.0,172.72,70.31,172.72,18,9,5.52,4.15,0.49,0.68,0.0,0.0,0.86,0.0,36.0,177.8,70.31,190.5,15,8,4.36,5.67,0.37,0.47,0.33,0.5,0.73,0.7,0,2.0,-5.0800000000000125,-17.78,3,1,1.1599999999999993,-1.5199999999999996,0.12,0.21,-0.33,-0.5,0.13,-0.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.0,180.34,77.11,190.5,22,12,4.63,3.68,0.37,0.6,1.89,0.25,0.69,0.4,34.0,182.88,83.91,190.5,17,4,1.61,2.89,0.45,0.42,0.35,0.2,0.66,0.7,0,5.0,-2.539999999999992,0.0,5,8,3.0199999999999996,0.79,-0.08,0.18,1.54,0.0499999999999999,0.0299999999999999,-0.2999999999999999,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
42.0,167.64,61.23,172.72,23,11,3.77,2.82,0.4,0.65,2.29,0.31,0.65,0.3,38.0,167.64,65.77,167.64,18,5,2.78,2.35,0.49,0.67,4.13,0.55,1.0,0.3,0,4.0,0.0,5.0800000000000125,5,6,0.9900000000000002,0.4699999999999997,-0.0899999999999999,-0.02,-1.84,-0.24,-0.35,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
37.0,175.26,65.77,165.1,13,15,3.52,4.82,0.41,0.5,0.39,0.25,0.52,0.0,39.0,177.8,65.77,177.8,9,2,2.38,1.33,0.5,0.65,0.22,0.09,0.0,2.2,1,-2.0,-2.5400000000000205,-12.700000000000015,4,13,1.14,3.49,-0.09,-0.15,0.17,0.16,0.52,-2.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
38.0,180.34,65.77,190.5,24,11,4.18,4.34,0.45,0.57,0.48,0.5,0.75,0.1,40.0,180.34,70.31,193.04,26,10,4.94,4.41,0.45,0.55,0.39,0.35,0.67,0.9,0,-2.0,0.0,-2.539999999999992,-2,1,-0.7600000000000007,-0.0700000000000002,0.0,0.0199999999999999,0.0899999999999999,0.15,0.0799999999999999,-0.8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.0,177.8,70.31,180.34,28,16,2.84,5.39,0.39,0.54,2.39,0.45,0.54,2.0,42.0,177.8,70.31,177.8,18,9,5.33,3.54,0.39,0.61,1.82,0.33,0.79,1.0,0,-3.0,0.0,2.539999999999992,10,7,-2.49,1.8499999999999996,0.0,-0.0699999999999999,0.5700000000000001,0.12,-0.25,1.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45.0,170.18,65.77,175.26,36,11,2.04,2.01,0.44,0.5,3.63,0.48,0.63,1.1,31.0,177.8,65.77,180.34,20,5,2.95,3.02,0.33,0.51,1.31,0.31,0.47,1.7,0,14.0,-7.6200000000000045,-5.0800000000000125,16,6,-0.91,-1.0100000000000002,0.1099999999999999,-0.01,2.32,0.1699999999999999,0.16,-0.5999999999999999,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.0,185.42,77.11,187.96,14,3,2.89,1.86,0.4,0.63,2.13,0.44,0.58,0.2,43.0,172.72,77.11,180.34,17,7,2.62,2.36,0.42,0.62,3.08,0.42,0.71,0.2,0,-3.0,12.699999999999989,7.6200000000000045,-3,-4,0.27,-0.4999999999999998,-0.0199999999999999,0.01,-0.9500000000000002,0.02,-0.13,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
32.0,167.64,61.23,172.72,11,4,3.22,2.82,0.36,0.63,0.95,0.71,0.51,0.4,33.0,165.1,56.7,167.64,9,3,1.51,5.07,0.31,0.52,0.83,0.37,0.38,0.6,0,-1.0,2.539999999999992,5.0800000000000125,2,1,1.7100000000000002,-2.2500000000000004,0.0499999999999999,0.1099999999999999,0.12,0.3399999999999999,0.13,-0.1999999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.0,172.72,70.31,180.34,37,17,2.96,3.18,0.42,0.58,1.58,0.44,0.48,1.7,36.0,185.42,77.11,190.5,18,7,1.87,1.7,0.4,0.54,3.33,0.5,0.6,1.0,0,4.0,-12.699999999999989,-10.159999999999997,19,10,1.09,1.4800000000000002,0.0199999999999999,0.0399999999999999,-1.75,-0.06,-0.12,0.7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
28.0,182.88,77.11,180.34,11,2,3.58,1.96,0.52,0.58,1.81,0.34,0.41,0.6,33.0,177.8,70.31,185.42,13,6,1.41,2.8,0.25,0.51,2.82,0.3,0.0,0.0,0,-5.0,5.079999999999984,-5.079999999999984,-2,-4,2.17,-0.8399999999999999,0.27,0.0699999999999999,-1.0099999999999998,0.04,0.41,0.6,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
35.0,185.42,83.91,190.5,16,3,4.19,2.39,0.42,0.53,1.27,0.28,0.59,0.0,40.0,187.96,92.99,193.04,22,11,3.72,2.57,0.48,0.53,0.88,0.33,0.65,0.1,0,-5.0,-2.5400000000000205,-2.539999999999992,-6,-8,0.4700000000000002,-0.1799999999999997,-0.06,0.0,0.39,-0.0499999999999999,-0.06,-0.1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.0,187.96,77.11,190.5,33,15,5.1,3.65,0.49,0.6,1.16,0.42,0.65,0.2,41.0,170.18,77.11,182.88,24,13,2.15,3.08,0.5,0.51,2.7,0.49,0.53,0.4,0,-1.0,17.78,7.6200000000000045,9,2,2.9499999999999997,0.5699999999999998,-0.01,0.0899999999999999,-1.5400000000000005,-0.07,0.12,-0.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
36.0,182.88,83.91,185.42,21,6,2.97,2.84,0.34,0.55,2.58,0.45,0.65,0.2,41.0,182.88,77.11,182.88,14,6,2.42,3.73,0.42,0.59,1.2,0.38,0.75,0.4,0,-5.0,0.0,2.539999999999992,7,0,0.5500000000000003,-0.8900000000000001,-0.0799999999999999,-0.0399999999999999,1.38,0.07,-0.0999999999999999,-0.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
34.0,170.18,65.77,180.34,23,4,4.73,2.41,0.52,0.58,1.97,0.24,0.45,0.8,45.0,170.18,61.23,180.34,28,13,2.95,3.22,0.39,0.63,0.22,0.2,0.58,0.4,0,-11.0,0.0,0.0,-5,-9,1.7800000000000002,-0.81,0.13,-0.05,1.75,0.0399999999999999,-0.1299999999999999,0.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36.0,185.42,77.11,187.96,18,8,3.18,3.73,0.39,0.5,0.24,0.09,0.57,0.2,45.0,177.8,77.11,175.26,15,7,3.88,2.4,0.52,0.61,3.17,0.47,0.5,0.0,0,-9.0,7.619999999999976,12.700000000000015,3,1,-0.6999999999999997,1.33,-0.13,-0.1099999999999999,-2.9299999999999997,-0.38,0.0699999999999999,0.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
33.0,172.72,70.31,172.72,20,6,3.17,3.07,0.39,0.63,2.13,0.39,1.0,0.0,40.0,175.26,65.77,182.88,11,8,1.79,2.48,0.35,0.56,0.99,0.28,0.44,0.7,0,-7.0,-2.539999999999992,-10.159999999999997,9,-2,1.38,0.5899999999999999,0.04,0.0699999999999999,1.14,0.1099999999999999,0.56,-0.7,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.0,175.26,77.11,177.8,24,7,2.93,1.79,0.45,0.63,2.4,0.45,0.63,0.8,39.0,180.34,77.11,187.96,35,17,4.05,3.05,0.47,0.64,1.38,0.59,0.72,0.3,0,1.0,-5.0800000000000125,-10.159999999999997,-11,-10,-1.1199999999999997,-1.2599999999999998,-0.0199999999999999,-0.01,1.02,-0.1399999999999999,-0.0899999999999999,0.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
42.0,187.96,77.11,193.04,22,4,2.12,1.89,0.49,0.58,2.93,0.43,0.71,0.6,34.0,185.42,77.11,200.66,9,5,0.48,2.53,0.23,0.39,4.07,0.52,0.28,0.0,0,8.0,2.5400000000000205,-7.6200000000000045,13,-1,1.64,-0.6399999999999999,0.26,0.1899999999999999,-1.14,-0.09,0.4299999999999999,0.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
48.0,177.8,77.11,190.5,14,6,3.1,3.62,0.41,0.57,2.29,0.67,0.92,1.0,41.0,182.88,77.11,195.58,13,1,3.23,3.7,0.38,0.47,1.85,0.2,0.5,0.0,0,7.0,-5.079999999999984,-5.0800000000000125,1,5,-0.1299999999999999,-0.08,0.0299999999999999,0.0999999999999999,0.4399999999999999,0.47,0.42,1.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
32.0,177.8,65.77,177.8,14,4,4.74,4.91,0.53,0.54,0.29,0.2,0.5,0.0,38.0,172.72,65.77,170.18,15,8,2.46,3.55,0.33,0.59,1.45,0.43,0.7,0.9,0,-6.0,5.0800000000000125,7.6200000000000045,-1,-4,2.28,1.3600000000000003,0.2,-0.0499999999999999,-1.16,-0.2299999999999999,-0.1999999999999999,-0.9,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.0,177.8,83.91,185.42,13,3,3.55,3.21,0.51,0.63,1.7,0.41,0.61,0.5,35.0,190.5,104.33,198.12,13,10,5.8,5.08,0.44,0.5,0.71,0.33,0.67,0.6,0,4.0,-12.699999999999989,-12.700000000000015,0,-7,-2.25,-1.87,0.07,0.13,0.99,0.0799999999999999,-0.06,-0.0999999999999999,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
33.0,165.1,56.7,162.56,2,4,1.44,2.82,0.21,0.48,0.66,0.16,0.58,0.0,44.0,160.02,56.7,165.1,3,2,1.58,1.89,0.26,0.61,2.84,0.25,0.84,0.0,0,-11.0,5.079999999999984,-2.539999999999992,-1,2,-0.1400000000000001,0.93,-0.05,-0.13,-2.1799999999999997,-0.09,-0.26,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
42.0,162.56,65.77,162.56,5,4,2.66,1.91,0.41,0.61,1.09,0.5,0.62,0.3,37.0,172.72,56.7,175.26,8,6,2.07,1.93,0.37,0.63,0.7,0.5,0.46,0.2,0,5.0,-10.159999999999997,-12.699999999999989,-3,-2,0.5900000000000003,-0.02,0.0399999999999999,-0.02,0.3900000000000001,0.0,0.1599999999999999,0.0999999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36.0,177.8,77.11,187.96,14,9,2.32,2.42,0.49,0.5,2.95,0.42,0.76,0.0,35.0,180.34,70.31,177.8,16,11,2.84,4.1,0.41,0.54,1.27,0.53,0.33,0.0,0,1.0,-2.539999999999992,10.159999999999997,-2,-2,-0.52,-1.6799999999999995,0.08,-0.04,1.6800000000000002,-0.11,0.43,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
36.0,190.5,77.11,203.2,29,12,3.47,2.42,0.46,0.52,2.17,0.4,0.54,0.3,32.0,175.26,77.11,180.34,18,9,3.55,3.23,0.41,0.58,0.96,0.3,0.59,0.1,0,4.0,15.240000000000007,22.859999999999985,11,3,-0.0799999999999996,-0.81,0.05,-0.0599999999999999,1.21,0.1,-0.0499999999999999,0.1999999999999999,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
41.0,172.72,65.77,180.34,20,8,3.13,2.87,0.47,0.57,1.84,0.33,0.46,0.9,42.0,177.8,77.11,182.88,31,13,2.69,3.02,0.37,0.56,1.51,0.24,0.46,0.8,0,-1.0,-5.0800000000000125,-2.539999999999992,-11,-5,0.4399999999999999,-0.1499999999999999,0.0999999999999999,0.0099999999999998,0.33,0.09,0.0,0.0999999999999999,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
38.0,165.1,56.7,170.18,23,8,1.42,2.34,0.39,0.64,1.82,0.35,0.87,0.6,37.0,162.56,61.23,162.56,16,4,3.77,3.29,0.46,0.6,1.99,0.32,0.75,0.2,0,1.0,2.539999999999992,7.6200000000000045,7,4,-2.35,-0.9500000000000002,-0.07,0.04,-0.1699999999999999,0.0299999999999999,0.12,0.3999999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38.0,175.26,70.31,180.34,28,12,2.92,2.3,0.44,0.63,1.31,0.4,0.66,0.8,38.0,175.26,70.31,182.88,20,6,2.39,2.08,0.48,0.63,1.76,0.37,0.65,0.4,0,0.0,0.0,-2.539999999999992,8,6,0.5299999999999998,0.2199999999999997,-0.0399999999999999,0.0,-0.4499999999999999,0.03,0.01,0.4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
34.0,172.72,61.23,172.72,17,6,3.16,2.09,0.4,0.66,3.16,0.55,0.69,0.2,31.0,167.64,61.23,185.42,19,4,3.91,2.37,0.46,0.61,0.37,0.4,0.77,0.4,0,3.0,5.0800000000000125,-12.699999999999989,-2,2,-0.75,-0.2800000000000002,-0.06,0.05,2.79,0.15,-0.08,-0.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
